,val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,Unnamed: 6,i,filetype,seed,dataset,method,test_mcc,test_loss,test_step,val_acc,best_val_acc,test_acc,val_f1,val_acc_and_f1,Unnamed: 8,test_f1,test_acc_and_f1,val_pearson,val_spearmanr,val_corr,best_val_spearmanr,test_pearson,test_spearmanr,test_corr
2503,,0.709267,,1.8e-05,1.209743,108.0,,1,raw_log,39,STS-B,standard_debiased,,,,,,,,,,,,0.827669,0.841108,0.834388,0.841108,,,
2504,,0.59008,,1.6e-05,0.700141,162.0,,2,raw_log,39,STS-B,standard_debiased,,,,,,,,,,,,0.857262,0.877341,0.867301,0.877341,,,
2505,,0.493218,,1.3e-05,0.531387,216.0,,3,raw_log,39,STS-B,standard_debiased,,,,,,,,,,,,0.886781,0.889707,0.888244,0.889707,,,
2506,,0.518884,,1.1e-05,0.443984,270.0,,4,raw_log,39,STS-B,standard_debiased,,,,,,,,,,,,0.890433,0.89364,0.892037,0.89364,,,
2507,,0.46955,,9e-06,0.444812,324.0,,5,raw_log,39,STS-B,standard_debiased,,,,,,,,,,,,0.895368,0.897299,0.896334,0.897299,,,
2508,,0.473562,,7e-06,0.441696,378.0,,6,raw_log,39,STS-B,standard_debiased,,,,,,,,,,,,0.891486,0.898491,0.894988,0.898491,,,
2509,,0.466293,,4e-06,0.295643,432.0,,7,raw_log,39,STS-B,standard_debiased,,,,,,,,,,,,0.891952,0.89835,0.895151,0.898491,,,
2510,,0.462255,,2e-06,0.265648,486.0,,8,raw_log,39,STS-B,standard_debiased,,,,,,,,,,,,0.896926,0.898673,0.8978,0.898673,,,
2511,,0.445181,,0.0,0.274665,540.0,,9,raw_log,39,STS-B,standard_debiased,,,,,,,,,,,,0.897122,0.899037,0.89808,0.899037,,,
2512,,,,,,,,0,test_last_log,39,STS-B,standard_debiased,,0.4992,540.0,,,,,,,,,,,,,0.8857,0.8844,0.8851
2513,,,,,,,,0,test_best_log,39,STS-B,standard_debiased,,0.4992,540.0,,,,,,,,,,,,,0.8857,0.8844,0.8851
2514,,0.822177,,2e-05,7.164466,54.0,,0,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.804857,0.816989,0.810923,0.816989,,,
2515,,0.717531,,1.8e-05,0.977796,108.0,,1,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.859937,0.863541,0.861739,0.863541,,,
2516,,0.570892,,1.6e-05,0.76525,162.0,,2,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.865202,0.870721,0.867961,0.870721,,,
2517,,0.492127,,1.3e-05,0.573979,216.0,,3,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.885322,0.88661,0.885966,0.88661,,,
2518,,0.563366,,1.1e-05,0.510988,270.0,,4,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.876224,0.878924,0.877574,0.88661,,,
2519,,0.489523,,9e-06,0.444907,324.0,,5,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.891992,0.890715,0.891354,0.890715,,,
2520,,0.469783,,7e-06,0.421273,378.0,,6,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.893596,0.893228,0.893412,0.893228,,,
2521,,0.472272,,4e-06,0.298642,432.0,,7,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.891353,0.892035,0.891694,0.893228,,,
2522,,0.456706,,2e-06,0.319061,486.0,,8,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.894861,0.896364,0.895613,0.896364,,,
2523,,0.456315,,0.0,0.295147,540.0,,9,raw_log,10,STS-B,standard_debiased,,,,,,,,,,,,0.89537,0.896584,0.895977,0.896584,,,
2524,,,,,,,,0,test_last_log,10,STS-B,standard_debiased,,0.519,540.0,,,,,,,,,,,,,0.8812,0.8799,0.8805
2525,,,,,,,,0,test_best_log,10,STS-B,standard_debiased,,0.519,540.0,,,,,,,,,,,,,0.8812,0.8799,0.8805
2526,,1.12983,,2e-05,3.779366,54.0,,0,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.725634,0.797532,0.761583,0.797532,,,
2527,,0.722086,,1.8e-05,0.923158,108.0,,1,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.829479,0.834854,0.832166,0.834854,,,
2528,,0.569293,,1.6e-05,0.719038,162.0,,2,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.873099,0.876793,0.874946,0.876793,,,
2529,,0.502823,,1.3e-05,0.523034,216.0,,3,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.885559,0.886696,0.886127,0.886696,,,
2530,,0.479985,,1.1e-05,0.461532,270.0,,4,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.890594,0.89244,0.891517,0.89244,,,
2531,,0.464522,,9e-06,0.419507,324.0,,5,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.893148,0.893815,0.893481,0.893815,,,
2532,,0.452525,,7e-06,0.358719,378.0,,6,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.896136,0.897966,0.897051,0.897966,,,
2533,,0.454246,,4e-06,0.282528,432.0,,7,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.897247,0.897898,0.897572,0.897966,,,
2534,,0.45331,,2e-06,0.266928,486.0,,8,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.898705,0.899887,0.899296,0.899887,,,
2535,,0.433352,,0.0,0.275382,540.0,,9,raw_log,44,STS-B,standard_debiased,,,,,,,,,,,,0.900268,0.900647,0.900457,0.900647,,,
2536,,,,,,,,0,test_last_log,44,STS-B,standard_debiased,,0.4848,540.0,,,,,,,,,,,,,0.8889,0.8858,0.8873
2537,,,,,,,,0,test_best_log,44,STS-B,standard_debiased,,0.4848,540.0,,,,,,,,,,,,,0.8889,0.8858,0.8873
2538,,1.103472,,2e-05,3.677342,54.0,,0,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.779242,0.787606,0.783424,0.787606,,,
2539,,0.647212,,1.8e-05,0.867291,108.0,,1,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.843786,0.851243,0.847515,0.851243,,,
2540,,0.539181,,1.6e-05,0.696908,162.0,,2,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.873306,0.875243,0.874275,0.875243,,,
2541,,0.92202,,1.3e-05,1.138386,216.0,,3,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.77247,0.767617,0.770044,0.875243,,,
2542,,0.520037,,1.1e-05,0.584344,270.0,,4,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.886718,0.887603,0.887161,0.887603,,,
2543,,0.483074,,9e-06,0.417345,324.0,,5,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.889257,0.893602,0.89143,0.893602,,,
2544,,0.483579,,7e-06,0.379349,378.0,,6,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.893278,0.894307,0.893792,0.894307,,,
2545,,0.462696,,4e-06,0.288397,432.0,,7,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.8946,0.894714,0.894657,0.894714,,,
2546,,0.447608,,2e-06,0.299185,486.0,,8,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.897183,0.895779,0.896481,0.895779,,,
2547,,0.460976,,0.0,0.274359,540.0,,9,raw_log,13,STS-B,standard_debiased,,,,,,,,,,,,0.894935,0.895482,0.895208,0.895779,,,
2548,,,,,,,,0,test_last_log,13,STS-B,standard_debiased,,0.4727,540.0,,,,,,,,,,,,,0.8926,0.8892,0.8909
2549,,,,,,,,0,test_best_log,13,STS-B,standard_debiased,,0.4728,540.0,,,,,,,,,,,,,0.8926,0.8891,0.8909
2550,0.470165,0.537201,0.470165,2e-05,0.630686,80.0,,0,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2551,0.0,0.759189,0.470165,1.8e-05,0.555513,160.0,,1,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2552,0.0,0.676245,0.470165,1.6e-05,0.630347,240.0,,2,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2553,0.0,0.672055,0.470165,1.3e-05,0.622199,320.0,,3,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2554,0.0,0.691433,0.470165,1.1e-05,0.617941,400.0,,4,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2555,0.0,0.674176,0.470165,9e-06,0.628085,480.0,,5,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2556,0.0,0.679173,0.470165,7e-06,0.616047,560.0,,6,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2557,0.0,0.679844,0.470165,5e-06,0.631984,640.0,,7,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2558,0.0,0.68134,0.470165,2e-06,0.615346,720.0,,8,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2559,0.0,0.680147,0.470165,0.0,0.608304,800.0,,9,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2560,0.0,0.680128,0.470165,0.0,0.605429,804.0,,10,raw_log,8,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2561,,,,,,,,0,test_last_log,8,CoLA,not_debiased,0.0,0.6785,804.0,,,,,,,,,,,,,,,
2562,,,,,,,,0,test_best_log,8,CoLA,not_debiased,0.0,0.6786,804.0,,,,,,,,,,,,,,,
2563,0.0,0.662391,0.0,2e-05,0.628243,80.0,,0,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2564,0.0,0.719976,0.0,1.8e-05,0.637534,160.0,,1,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2565,0.0,0.67648,0.0,1.6e-05,0.61579,240.0,,2,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2566,0.0,0.732427,0.0,1.3e-05,0.613456,320.0,,3,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2567,0.0,0.683359,0.0,1.1e-05,0.629416,400.0,,4,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2568,0.0,0.674787,0.0,9e-06,0.613871,480.0,,5,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2569,0.0,0.683609,0.0,7e-06,0.61742,560.0,,6,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2570,0.0,0.676581,0.0,5e-06,0.61978,640.0,,7,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2571,0.0,0.677929,0.0,2e-06,0.618161,720.0,,8,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2572,0.0,0.678347,0.0,0.0,0.606746,800.0,,9,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2573,0.0,0.678355,0.0,0.0,0.591451,804.0,,10,raw_log,16,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2574,,,,,,,,0,test_last_log,16,CoLA,not_debiased,0.0,0.6768,804.0,,,,,,,,,,,,,,,
2575,,,,,,,,0,test_best_log,16,CoLA,not_debiased,0.0,0.6768,804.0,,,,,,,,,,,,,,,
2576,0.138426,0.66858,0.138426,2e-05,0.638986,80.0,,0,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2577,0.0,0.684155,0.138426,1.8e-05,0.64154,160.0,,1,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2578,0.0,0.68031,0.138426,1.6e-05,0.623266,240.0,,2,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2579,0.0,0.673928,0.138426,1.3e-05,0.623856,320.0,,3,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2580,0.0,0.678775,0.138426,1.1e-05,0.601487,400.0,,4,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2581,0.0,0.700259,0.138426,9e-06,0.630059,480.0,,5,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2582,0.0,0.671407,0.138426,7e-06,0.608685,560.0,,6,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2583,0.0,0.683365,0.138426,5e-06,0.601795,640.0,,7,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2584,0.0,0.680201,0.138426,2e-06,0.612517,720.0,,8,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2585,0.0,0.677687,0.138426,0.0,0.62374,800.0,,9,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2586,0.0,0.67769,0.138426,0.0,0.663218,804.0,,10,raw_log,28,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2587,,,,,,,,0,test_last_log,28,CoLA,not_debiased,0.0,0.6761,804.0,,,,,,,,,,,,,,,
2588,,,,,,,,0,test_best_log,28,CoLA,not_debiased,0.0,0.6762,804.0,,,,,,,,,,,,,,,
2589,0.0,0.663442,0.0,2e-05,0.623511,80.0,,0,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2590,0.0,0.672332,0.0,1.8e-05,0.621519,160.0,,1,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2591,0.0,0.708781,0.0,1.6e-05,0.612649,240.0,,2,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2592,0.0,0.672292,0.0,1.3e-05,0.624836,320.0,,3,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2593,0.0,0.678564,0.0,1.1e-05,0.600926,400.0,,4,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2594,0.0,0.67726,0.0,9e-06,0.626635,480.0,,5,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2595,0.0,0.689753,0.0,7e-06,0.598107,560.0,,6,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2596,0.0,0.676808,0.0,5e-06,0.615257,640.0,,7,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2597,0.0,0.677354,0.0,2e-06,0.615175,720.0,,8,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2598,0.0,0.678212,0.0,0.0,0.625127,800.0,,9,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2599,0.0,0.678182,0.0,0.0,0.593497,804.0,,10,raw_log,34,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2600,,,,,,,,0,test_last_log,34,CoLA,not_debiased,0.0,0.6766,804.0,,,,,,,,,,,,,,,
2601,,,,,,,,0,test_best_log,34,CoLA,not_debiased,0.0,0.6766,804.0,,,,,,,,,,,,,,,
2602,0.373218,0.541242,0.373218,2e-05,0.53596,80.0,,0,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2603,0.482586,0.474936,0.482586,1.8e-05,0.49172,160.0,,1,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2604,0.490979,0.496877,0.490979,1.6e-05,0.466712,240.0,,2,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2605,0.496745,0.515184,0.496745,1.3e-05,0.329376,320.0,,3,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2606,0.543097,0.420462,0.543097,1.1e-05,0.283791,400.0,,4,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2607,0.595682,0.459984,0.595682,9e-06,0.252968,480.0,,5,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2608,0.61559,0.592566,0.61559,7e-06,0.205239,560.0,,6,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2609,0.61107,0.565356,0.61559,5e-06,0.121934,640.0,,7,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2610,0.625585,0.559428,0.625585,2e-06,0.136229,720.0,,8,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2611,0.615563,0.547196,0.625585,0.0,0.113036,800.0,,9,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2612,0.615563,0.547321,0.625585,0.0,0.132137,804.0,,10,raw_log,36,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2613,,,,,,,,0,test_last_log,36,CoLA,not_debiased,0.6408,0.6789,804.0,,,,,,,,,,,,,,,
2614,,,,,,,,0,test_best_log,36,CoLA,not_debiased,0.6408,0.6785,804.0,,,,,,,,,,,,,,,
2615,0.406459,0.55277,0.406459,2e-05,0.561549,80.0,,0,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2616,0.441459,0.498086,0.441459,1.8e-05,0.477603,160.0,,1,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2617,0.229612,0.799187,0.441459,1.6e-05,0.602786,240.0,,2,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2618,0.0,0.724775,0.441459,1.3e-05,0.638876,320.0,,3,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2619,0.0,0.663847,0.441459,1.1e-05,0.629235,400.0,,4,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2620,0.0,0.69067,0.441459,9e-06,0.607391,480.0,,5,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2621,0.311991,0.650049,0.441459,7e-06,0.549036,560.0,,6,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2622,0.393324,0.622473,0.441459,5e-06,0.466098,640.0,,7,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2623,0.406136,0.67141,0.441459,2e-06,0.380479,720.0,,8,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2624,0.432768,0.568637,0.441459,0.0,0.375124,800.0,,9,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2625,0.432768,0.569778,0.441459,0.0,0.21172,804.0,,10,raw_log,27,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2626,,,,,,,,0,test_last_log,27,CoLA,not_debiased,0.545,0.583,804.0,,,,,,,,,,,,,,,
2627,,,,,,,,0,test_best_log,27,CoLA,not_debiased,0.5346,0.59,804.0,,,,,,,,,,,,,,,
2628,0.327834,0.676202,0.327834,2e-05,0.578949,80.0,,0,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2629,0.0,0.667894,0.327834,1.8e-05,0.657821,160.0,,1,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2630,0.0,0.690146,0.327834,1.6e-05,0.609298,240.0,,2,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2631,0.0,0.703349,0.327834,1.3e-05,0.613194,320.0,,3,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2632,0.0,0.673754,0.327834,1.1e-05,0.627848,400.0,,4,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2633,0.0,0.66794,0.327834,9e-06,0.612173,480.0,,5,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2634,0.0,0.681429,0.327834,7e-06,0.603134,560.0,,6,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2635,0.0,0.676517,0.327834,5e-06,0.619886,640.0,,7,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2636,0.0,0.678694,0.327834,2e-06,0.61705,720.0,,8,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2637,0.0,0.677818,0.327834,0.0,0.611614,800.0,,9,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2638,0.0,0.677793,0.327834,0.0,0.700659,804.0,,10,raw_log,33,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2639,,,,,,,,0,test_last_log,33,CoLA,not_debiased,0.0,0.6762,804.0,,,,,,,,,,,,,,,
2640,,,,,,,,0,test_best_log,33,CoLA,not_debiased,0.0,0.6763,804.0,,,,,,,,,,,,,,,
2641,0.209525,0.817971,0.209525,2e-05,0.563697,80.0,,0,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2642,0.512859,0.453454,0.512859,1.8e-05,0.498564,160.0,,1,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2643,0.564871,0.438742,0.564871,1.6e-05,0.432802,240.0,,2,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2644,0.550274,0.590688,0.564871,1.3e-05,0.330061,320.0,,3,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2645,0.57698,0.447038,0.57698,1.1e-05,0.275734,400.0,,4,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2646,0.606685,0.433338,0.606685,9e-06,0.232088,480.0,,5,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2647,0.598573,0.615762,0.606685,7e-06,0.219033,560.0,,6,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2648,0.601703,0.607171,0.606685,5e-06,0.137369,640.0,,7,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2649,0.616644,0.528169,0.616644,2e-06,0.129055,720.0,,8,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2650,0.615955,0.524301,0.616644,0.0,0.127275,800.0,,9,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2651,0.615955,0.524538,0.616644,0.0,0.247472,804.0,,10,raw_log,38,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2652,,,,,,,,0,test_last_log,38,CoLA,not_debiased,0.6111,0.6344,804.0,,,,,,,,,,,,,,,
2653,,,,,,,,0,test_best_log,38,CoLA,not_debiased,0.6111,0.6346,804.0,,,,,,,,,,,,,,,
2654,0.375295,0.54755,0.375295,2e-05,0.533724,80.0,,0,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2655,0.351509,0.695301,0.375295,1.8e-05,0.530024,160.0,,1,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2656,0.484128,0.467114,0.484128,1.6e-05,0.510301,240.0,,2,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2657,0.560028,0.565675,0.560028,1.3e-05,0.404211,320.0,,3,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2658,0.567192,0.475158,0.567192,1.1e-05,0.348462,400.0,,4,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2659,0.570006,0.548013,0.570006,9e-06,0.341334,480.0,,5,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2660,0.6207,0.581792,0.6207,7e-06,0.279938,560.0,,6,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2661,0.615863,0.533681,0.6207,5e-06,0.243155,640.0,,7,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2662,0.60059,0.638728,0.6207,2e-06,0.19486,720.0,,8,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2663,0.636466,0.528696,0.636466,0.0,0.206384,800.0,,9,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2664,0.636466,0.528978,0.636466,0.0,0.124306,804.0,,10,raw_log,0,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2665,,,,,,,,0,test_last_log,0,CoLA,not_debiased,0.6331,0.6095,804.0,,,,,,,,,,,,,,,
2666,,,,,,,,0,test_best_log,0,CoLA,not_debiased,0.6331,0.6094,804.0,,,,,,,,,,,,,,,
2667,0.396612,0.561966,0.396612,2e-05,0.573119,80.0,,0,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2668,0.0,0.685018,0.396612,1.8e-05,0.634343,160.0,,1,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2669,0.277892,0.652422,0.396612,1.6e-05,0.594279,240.0,,2,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2670,0.434214,0.54977,0.434214,1.3e-05,0.51082,320.0,,3,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2671,0.406035,0.590855,0.434214,1.1e-05,0.479157,400.0,,4,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2672,0.472181,0.462427,0.472181,9e-06,0.449545,480.0,,5,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2673,0.432768,0.672069,0.472181,7e-06,0.404107,560.0,,6,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2674,0.506204,0.511928,0.506204,5e-06,0.379238,640.0,,7,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2675,0.467275,0.520696,0.506204,2e-06,0.349331,720.0,,8,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2676,0.481343,0.509395,0.506204,0.0,0.364138,800.0,,9,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2677,0.485635,0.509508,0.506204,0.0,0.22893,804.0,,10,raw_log,20,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2678,,,,,,,,0,test_last_log,20,CoLA,not_debiased,0.5989,0.4912,804.0,,,,,,,,,,,,,,,
2679,,,,,,,,0,test_best_log,20,CoLA,not_debiased,0.5989,0.4903,804.0,,,,,,,,,,,,,,,
2680,0.451887,0.572651,0.451887,2e-05,0.563728,80.0,,0,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2681,0.459577,0.537295,0.459577,1.8e-05,0.504554,160.0,,1,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2682,0.540231,0.572597,0.540231,1.6e-05,0.502058,240.0,,2,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2683,0.475651,0.584405,0.540231,1.3e-05,0.388466,320.0,,3,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2684,0.517958,0.57528,0.540231,1.1e-05,0.336437,400.0,,4,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2685,0.554877,0.520943,0.554877,9e-06,0.319367,480.0,,5,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2686,0.572358,0.573181,0.572358,7e-06,0.265935,560.0,,6,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2687,0.538935,0.609124,0.572358,5e-06,0.196798,640.0,,7,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2688,0.56105,0.540014,0.572358,2e-06,0.16512,720.0,,8,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2689,0.565487,0.585189,0.572358,0.0,0.161698,800.0,,9,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2690,0.565487,0.58571,0.572358,0.0,0.113934,804.0,,10,raw_log,25,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2691,,,,,,,,0,test_last_log,25,CoLA,not_debiased,0.6317,0.5417,804.0,,,,,,,,,,,,,,,
2692,,,,,,,,0,test_best_log,25,CoLA,not_debiased,0.6317,0.5409,804.0,,,,,,,,,,,,,,,
2693,0.441453,0.666459,0.441453,2e-05,0.58543,80.0,,0,raw_log,21,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2694,0.446833,0.503929,0.446833,1.8e-05,0.521865,160.0,,1,raw_log,21,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
2695,0.515492,0.479449,0.515492,1.6e-05,0.458017,240.0,,2,raw_log,21,CoLA,not_debiased,,,,,,,,,,,,,,,,,,
